text ,label
"Integritas data dalam basis data relasional dijaga melalui penerapan berbagai jenis constraint, seperti primary key untuk memastikan keunikan setiap baris data, foreign key untuk menjaga hubungan antar tabel, serta check constraint untuk membatasi nilai yang dapat dimasukkan ke dalam suatu kolom tertentu. Selain itu, konsep transaksi dalam basis data yang memenuhi prinsip ACID (Atomicity, Consistency, Isolation, Durability) menjadi hal yang krusial untuk menjamin keandalan sistem, terutama pada aplikasi yang memproses data secara bersamaan oleh banyak pengguna. Tanpa penerapan prinsip ACID yang memadai, sistem berisiko mengalami kegagalan transaksi yang dapat menyebabkan data menjadi tidak konsisten maupun hilang pada saat terjadi kegagalan sistem secara tiba-tiba.",1
"Perancangan Data Flow Diagram (DFD) sering digunakan berdampingan dengan ERD dalam tahap analisis dan perancangan sistem, di mana DFD berfungsi untuk menggambarkan alur data dan proses yang terjadi di dalam sistem, sedangkan ERD berfokus pada struktur data yang akan disimpan. Kombinasi kedua alat pemodelan tersebut memberikan gambaran yang lebih menyeluruh mengenai bagaimana data mengalir antar proses serta bagaimana data tersebut disimpan dalam basis data. Penggunaan DFD dan ERD secara bersamaan pada tahap perancangan sistem membantu pengembang dalam memastikan bahwa seluruh proses bisnis yang telah diidentifikasi pada tahap analisis kebutuhan telah terakomodasi dengan baik pada struktur basis data yang dirancang.",1
"Selain AHP, terdapat metode Fuzzy AHP yang merupakan pengembangan dari metode AHP konvensional dengan mengintegrasikan teori himpunan fuzzy guna mengakomodasi ketidakpastian dan subjektivitas dalam proses penilaian pengambil keputusan. Pada metode AHP konvensional, penilaian perbandingan berpasangan menggunakan bilangan tegas (crisp number), sedangkan pada Fuzzy AHP penilaian dilakukan menggunakan bilangan fuzzy segitiga (triangular fuzzy number) yang mampu merepresentasikan ketidakpastian pendapat manusia secara lebih akurat. Pendekatan ini dinilai lebih realistis dalam merepresentasikan proses pengambilan keputusan yang bersifat kompleks, karena manusia seringkali kesulitan memberikan penilaian yang bersifat pasti terhadap suatu kriteria dibandingkan dengan kriteria lainnya dalam kondisi ketidakpastian informasi yang tersedia.",1
"Proses pengumpulan data pada penerapan metode AHP umumnya dilakukan melalui kuesioner perbandingan berpasangan yang diberikan kepada responden ahli (expert) yang memiliki pemahaman mendalam terhadap permasalahan yang sedang diteliti. Pemilihan responden yang tepat menjadi hal yang sangat penting karena hasil perhitungan AHP sangat bergantung pada kualitas penilaian yang diberikan oleh responden tersebut. Apabila terdapat lebih dari satu responden, maka hasil penilaian dapat digabungkan menggunakan metode rata-rata geometris (geometric mean) untuk memperoleh nilai konsensus kelompok. Pendekatan ini memastikan bahwa hasil akhir perhitungan AHP mencerminkan pandangan kolektif dari seluruh responden yang terlibat dalam proses pengambilan keputusan tersebut.",1
"Pengembangan Sistem Pendukung Keputusan berbasis web semakin banyak diterapkan karena kemudahan akses yang ditawarkan tanpa memerlukan instalasi aplikasi pada perangkat pengguna. Arsitektur SPK berbasis web umumnya menggunakan pola client-server, di mana proses perhitungan metode AHP dilakukan pada sisi server, sedangkan antarmuka pengguna disajikan melalui browser pada sisi client. Penggunaan framework pengembangan web seperti Laravel maupun CodeIgniter memudahkan proses implementasi logika perhitungan AHP ke dalam sistem yang terintegrasi dengan basis data. Selain itu, penyajian hasil perhitungan dalam bentuk visualisasi grafik maupun tabel peringkat alternatif turut membantu pengguna dalam memahami hasil rekomendasi yang dihasilkan oleh sistem secara lebih interaktif dan mudah dipahami.",1
"Validitas hasil perhitungan AHP dalam suatu penelitian umumnya diuji melalui perbandingan dengan hasil keputusan yang telah diambil secara manual oleh pihak yang berwenang, guna memastikan bahwa sistem yang dibangun mampu memberikan rekomendasi yang sesuai dengan kondisi nyata di lapangan. Selain itu, pengujian sensitivitas (sensitivity analysis) juga dapat dilakukan untuk melihat sejauh mana perubahan bobot kriteria memengaruhi urutan peringkat alternatif yang dihasilkan. Pengujian ini penting dilakukan untuk memastikan bahwa sistem yang dibangun memiliki tingkat kestabilan yang baik terhadap perubahan kecil pada penilaian kriteria, sehingga hasil rekomendasi yang diberikan tetap dapat diandalkan dalam berbagai kondisi pengambilan keputusan yang berbeda.",1
"Selain pendekatan berbasis machine learning, analisis sentimen juga dapat dilakukan melalui pendekatan lexicon-based, yaitu dengan memanfaatkan kamus kata (lexicon) yang telah diberi label sentimen positif atau negatif sebelumnya untuk menentukan orientasi sentimen suatu teks berdasarkan kemunculan kata-kata tersebut. Pendekatan lexicon-based memiliki keunggulan berupa proses implementasi yang lebih sederhana karena tidak memerlukan data latih dalam jumlah besar seperti pada pendekatan machine learning. Namun demikian, pendekatan ini memiliki keterbatasan dalam menangani konteks kalimat yang kompleks, seperti kalimat yang mengandung sarkasme maupun negasi. Oleh karena itu, banyak penelitian yang mengombinasikan pendekatan lexicon-based dengan machine learning guna meningkatkan akurasi klasifikasi sentimen secara keseluruhan.",1
"Proses pelabelan data (labeling) pada penelitian analisis sentimen dapat dilakukan secara manual oleh peneliti maupun secara otomatis menggunakan pendekatan lexicon-based sebagai metode pelabelan awal sebelum data digunakan untuk melatih model klasifikasi. Pelabelan manual umumnya menghasilkan kualitas label yang lebih akurat, namun membutuhkan waktu dan tenaga yang lebih besar terutama pada dataset berskala besar. Sebaliknya, pelabelan otomatis lebih efisien dari segi waktu, meskipun tingkat akurasinya perlu divalidasi kembali melalui proses sampling maupun perhitungan nilai kappa untuk mengukur tingkat kesepakatan antara label otomatis dengan penilaian manusia sebelum data tersebut digunakan pada tahap pemodelan selanjutnya.",1
"Selain TF-IDF, terdapat metode ekstraksi fitur lain seperti Bag of Words (BoW) dan word embedding, seperti Word2Vec dan GloVe, yang mampu merepresentasikan kata ke dalam bentuk vektor dengan mempertimbangkan hubungan semantik antar kata. Berbeda dengan TF-IDF yang hanya memperhitungkan frekuensi kemunculan kata, word embedding mampu menangkap kemiripan makna antar kata meskipun kata tersebut tidak muncul secara berdekatan dalam suatu dokumen. Meskipun demikian, TF-IDF tetap banyak digunakan karena kesederhanaan implementasi dan kebutuhan komputasi yang lebih rendah dibandingkan word embedding, sehingga cocok diterapkan pada penelitian dengan keterbatasan sumber daya komputasi maupun dataset yang berukuran relatif kecil hingga menengah.",1
"Dataset yang digunakan dalam penelitian analisis sentimen umumnya perlu dibagi menjadi data latih (training set) dan data uji (testing set) dengan proporsi tertentu, seperti 80:20 atau 70:30, guna mengevaluasi kemampuan generalisasi model terhadap data yang belum pernah dilihat sebelumnya. Teknik k-fold cross validation juga sering digunakan untuk memastikan hasil evaluasi model tidak bergantung pada satu pembagian data tertentu saja. Ketidakseimbangan jumlah data antar kelas sentimen (class imbalance) juga perlu diperhatikan, karena dapat menyebabkan model cenderung bias terhadap kelas mayoritas. Teknik seperti oversampling maupun undersampling dapat diterapkan untuk mengatasi permasalahan ketidakseimbangan data tersebut sebelum proses pelatihan model dilakukan.",1
"Web crawling perlu dibedakan dengan istilah web scraping, meskipun keduanya sering digunakan secara bergantian dalam berbagai penelitian. Web crawling lebih berfokus pada proses penelusuran dan pengindeksan halaman web secara luas dengan mengikuti tautan antar halaman, sebagaimana dilakukan oleh mesin pencari, sedangkan web scraping lebih berfokus pada proses ekstraksi data spesifik dari halaman web tertentu yang telah diketahui sebelumnya. Dalam banyak penelitian akademik, kedua teknik ini sering digunakan secara bersamaan, di mana proses crawling digunakan untuk menemukan halaman yang relevan, kemudian dilanjutkan dengan proses scraping untuk mengekstraksi data yang dibutuhkan dari halaman-halaman tersebut secara lebih spesifik dan terstruktur.",1
"Strategi penelusuran pada proses web crawling umumnya menggunakan salah satu dari dua pendekatan, yaitu Breadth-First Search (BFS) atau Depth-First Search (DFS), yang menentukan urutan halaman mana yang akan dikunjungi terlebih dahulu oleh crawler. Pendekatan BFS menelusuri seluruh tautan pada level yang sama sebelum berpindah ke level berikutnya, sehingga cocok digunakan untuk mendapatkan gambaran umum dari suatu situs secara menyeluruh. Sebaliknya, pendekatan DFS menelusuri satu jalur tautan hingga mencapai batas kedalaman tertentu sebelum kembali menelusuri jalur lainnya. Pemilihan strategi penelusuran yang tepat akan berpengaruh terhadap efisiensi waktu serta kelengkapan data yang berhasil dikumpulkan oleh crawler.",1
"Duplikasi data merupakan salah satu permasalahan umum yang sering dihadapi dalam proses web crawling, terutama ketika crawler menelusuri banyak halaman yang saling bertautan satu sama lain. Untuk mengatasi permasalahan tersebut, umumnya diterapkan mekanisme penyimpanan riwayat URL yang telah dikunjungi (visited URL) menggunakan struktur data seperti hash set, sehingga crawler tidak akan mengunjungi maupun mengunduh halaman yang sama secara berulang. Selain itu, penerapan mekanisme deduplikasi konten juga diperlukan untuk memastikan data yang tersimpan pada basis data tidak mengandung entri yang identik, sehingga proses analisis data pada tahap selanjutnya dapat berjalan lebih efisien tanpa terpengaruh oleh data duplikat.",1
"Hasil pengumpulan data melalui web crawling pada penelitian analisis sentimen maupun information retrieval umumnya memerlukan proses filtering tambahan untuk memastikan data yang terkumpul benar-benar relevan dengan topik penelitian yang sedang dikaji. Proses filtering dapat dilakukan berdasarkan kata kunci (keyword matching), rentang waktu publikasi, maupun bahasa yang digunakan dalam konten tersebut. Selain itu, validasi kualitas data juga perlu dilakukan untuk menyaring konten yang tidak lengkap, konten spam, maupun konten yang dihasilkan oleh akun otomatis (bot). Ketelitian pada tahap filtering ini sangat menentukan kualitas dataset akhir yang akan digunakan pada tahap pemrosesan dan analisis data selanjutnya dalam penelitian.",1
"Rekam medis elektronik atau Electronic Medical Record (EMR) merupakan salah satu komponen utama dalam SIMRS yang berfungsi menggantikan pencatatan rekam medis konvensional berbasis kertas dengan sistem penyimpanan digital yang lebih efisien dan mudah diakses. Penerapan EMR memungkinkan tenaga medis untuk mengakses riwayat pengobatan pasien secara cepat dan akurat, sehingga dapat mendukung proses pengambilan keputusan klinis yang lebih tepat. Selain itu, EMR juga memudahkan proses pertukaran data medis antar unit pelayanan dalam satu rumah sakit maupun antar fasilitas kesehatan yang berbeda, terutama apabila sistem tersebut telah mendukung standar interoperabilitas data kesehatan seperti Health Level 7 (HL7) atau Fast Healthcare Interoperability Resources (FHIR).",1
"Proses perancangan antarmuka pengguna (user interface) pada sistem informasi rumah sakit perlu mempertimbangkan prinsip user experience (UX) yang baik, mengingat pengguna sistem terdiri atas berbagai latar belakang, mulai dari tenaga medis, staf administrasi, hingga pasien itu sendiri. Antarmuka yang dirancang harus bersifat intuitif dan mudah dipahami agar dapat mengurangi kesalahan input data yang berpotensi memengaruhi kualitas pelayanan kesehatan. Penerapan metode perancangan seperti wireframing dan prototyping pada tahap awal pengembangan membantu tim pengembang untuk memperoleh umpan balik dari calon pengguna sebelum sistem diimplementasikan secara penuh, sehingga dapat meminimalkan kebutuhan perubahan besar pada tahap pengembangan selanjutnya.",1
"Integrasi SIMRS dengan sistem eksternal, seperti aplikasi BPJS Kesehatan melalui Vidhi Aplikasi Pelayanan Kesehatan (Vclaim) maupun Satu Sehat milik Kementerian Kesehatan, menjadi kebutuhan penting bagi rumah sakit di Indonesia guna mendukung proses pelaporan data kesehatan secara nasional. Proses integrasi ini umumnya memanfaatkan teknologi web service berbasis Application Programming Interface (API) yang memungkinkan pertukaran data secara real time antara sistem rumah sakit dengan sistem milik pemerintah. Keberhasilan integrasi tersebut sangat bergantung pada kesesuaian format data serta protokol keamanan yang diterapkan pada kedua sistem, sehingga proses pertukaran data dapat berjalan dengan lancar tanpa mengorbankan aspek keamanan dan kerahasiaan data pasien.",1
"Evaluasi terhadap sistem informasi rumah sakit yang telah diimplementasikan penting dilakukan untuk mengukur tingkat penerimaan pengguna terhadap sistem tersebut, salah satunya menggunakan model Technology Acceptance Model (TAM) yang mengukur persepsi kemudahan penggunaan (perceived ease of use) dan persepsi kebermanfaatan (perceived usefulness) sistem. Selain itu, model DeLone and McLean juga sering digunakan untuk mengukur kesuksesan sistem informasi berdasarkan dimensi kualitas sistem, kualitas informasi, dan kualitas layanan yang dirasakan oleh pengguna. Hasil evaluasi tersebut menjadi masukan berharga bagi pengembang sistem untuk melakukan perbaikan dan pengembangan lebih lanjut agar sistem informasi rumah sakit dapat memberikan manfaat yang optimal bagi seluruh pemangku kepentingan.",1
"Dalam pemodelan ERD, dikenal konsep entitas kuat (strong entity) dan entitas lemah (weak entity), di mana entitas lemah merupakan entitas yang keberadaannya bergantung pada entitas lain karena tidak memiliki atribut yang cukup untuk menjadi primary key secara mandiri. Entitas lemah umumnya diidentifikasi menggunakan kombinasi partial key dengan foreign key dari entitas kuat yang menjadi induknya, yang biasa disebut sebagai identifying relationship. Pemahaman terhadap konsep ini penting dalam proses perancangan basis data agar hubungan antar entitas dapat digambarkan secara akurat sesuai dengan kondisi nyata pada objek yang dimodelkan, sehingga struktur tabel yang dihasilkan pada tahap implementasi dapat merepresentasikan aturan bisnis (business rule) dengan tepat.",1
"Penentuan derajat kardinalitas (cardinality ratio) dan partisipasi (participation constraint) pada setiap relasi dalam ERD merupakan tahap yang menentukan bagaimana suatu relasi akan diterjemahkan ke dalam skema basis data fisik. Partisipasi total mengharuskan setiap instansi entitas terlibat dalam relasi tersebut, sedangkan partisipasi parsial memungkinkan beberapa instansi entitas tidak memiliki hubungan dengan entitas lain pada relasi yang sama. Kesalahan dalam menentukan kardinalitas maupun partisipasi dapat menyebabkan kesalahan struktural pada basis data, seperti hilangnya data yang seharusnya tersimpan atau munculnya relasi yang tidak sesuai dengan proses bisnis sebenarnya, sehingga tahap ini memerlukan verifikasi berulang bersama pengguna sistem sebelum masuk ke tahap implementasi.",1
"Kinerja basis data dalam menangani query dalam jumlah besar sangat dipengaruhi oleh penerapan indexing pada kolom-kolom yang sering digunakan sebagai kondisi pencarian, seperti pada klausa WHERE, JOIN, maupun ORDER BY. Indexing bekerja dengan cara membentuk struktur data tambahan, seperti B-Tree, yang mempercepat proses pencarian data tanpa harus memindai seluruh baris pada tabel secara berurutan (full table scan). Meskipun demikian, penerapan indexing yang berlebihan dapat menurunkan performa pada saat proses insert, update, maupun delete data, karena struktur index tersebut juga perlu diperbarui setiap kali terjadi perubahan data. Oleh karena itu, strategi indexing perlu dirancang secara selektif berdasarkan pola akses data yang paling sering dilakukan oleh aplikasi.",1
"Aspek keamanan dan pemulihan data (backup and recovery) menjadi bagian penting dalam pengelolaan basis data pada sistem informasi berskala besar, mengingat kehilangan data dapat menimbulkan kerugian yang signifikan bagi organisasi. Strategi backup basis data dapat dilakukan secara penuh (full backup), inkremental, maupun diferensial, tergantung pada kebutuhan pemulihan data serta kapasitas penyimpanan yang tersedia. Selain itu, penerapan mekanisme replikasi basis data juga dapat diterapkan untuk menjaga ketersediaan data secara real time apabila terjadi kegagalan pada server utama. Perencanaan strategi backup dan recovery yang matang menjadi bagian dari tahap perancangan sistem yang tidak boleh diabaikan demi menjaga keberlangsungan operasional sistem informasi dalam jangka panjang.",1
"Metode AHP kerap dibandingkan dengan metode SPK lainnya, seperti Simple Additive Weighting (SAW), Weighted Product (WP), dan Technique for Order Preference by Similarity to Ideal Solution (TOPSIS), yang masing-masing memiliki pendekatan perhitungan berbeda dalam menentukan alternatif terbaik. SAW menggunakan penjumlahan terbobot dari nilai normalisasi setiap kriteria, WP menggunakan perkalian nilai kriteria yang dipangkatkan dengan bobot, sedangkan TOPSIS menentukan alternatif terbaik berdasarkan jarak terdekat terhadap solusi ideal positif dan jarak terjauh terhadap solusi ideal negatif. Dibandingkan metode-metode tersebut, keunggulan AHP terletak pada proses penentuan bobot kriteria yang dilakukan melalui perbandingan berpasangan sehingga lebih objektif dibandingkan penentuan bobot secara langsung oleh pengambil keputusan.",1
"Pendekatan hybrid yang mengombinasikan AHP dengan metode SPK lain, seperti AHP-SAW atau AHP-TOPSIS, banyak diterapkan dalam penelitian guna memanfaatkan keunggulan masing-masing metode secara bersamaan. Pada pendekatan hybrid tersebut, AHP umumnya digunakan pada tahap awal untuk menentukan bobot kepentingan setiap kriteria melalui perbandingan berpasangan, sedangkan metode SAW atau TOPSIS digunakan pada tahap selanjutnya untuk melakukan perangkingan alternatif berdasarkan bobot yang telah diperoleh tersebut. Kombinasi ini terbukti mampu menghasilkan rekomendasi yang lebih komprehensif karena mempertimbangkan aspek subjektivitas pengambil keputusan dalam penentuan bobot sekaligus objektivitas perhitungan matematis dalam proses perangkingan alternatif pada tahap akhir perhitungan.",1
"Tahap perancangan sistem pada pengembangan SPK berbasis AHP umumnya digambarkan melalui flowchart maupun Data Flow Diagram (DFD) yang menjelaskan alur proses mulai dari input data kriteria dan alternatif, proses perhitungan matriks perbandingan berpasangan, hingga output berupa hasil perangkingan alternatif. Perancangan alur sistem yang jelas membantu pengembang dalam menerjemahkan logika perhitungan AHP ke dalam bahasa pemrograman yang digunakan, seperti PHP maupun Python. Selain itu, perancangan flowchart yang detail juga memudahkan proses pengujian sistem pada tahap selanjutnya, karena setiap tahapan perhitungan dapat ditelusuri kembali untuk memastikan hasil yang dihasilkan oleh sistem telah sesuai dengan perhitungan manual yang menjadi acuan.",1
"Pengujian sistem pada pengembangan SPK berbasis AHP umumnya dilakukan melalui metode black box testing untuk memastikan seluruh fungsi sistem berjalan sesuai dengan spesifikasi yang telah dirancang, tanpa perlu memeriksa struktur kode program secara mendetail. Pengujian ini berfokus pada input dan output sistem, seperti memastikan bahwa hasil perhitungan bobot dan perangkingan alternatif yang ditampilkan sistem sesuai dengan hasil perhitungan manual menggunakan Microsoft Excel sebagai pembanding. Selain black box testing, User Acceptance Testing (UAT) juga penting dilakukan dengan melibatkan calon pengguna sistem secara langsung untuk memperoleh umpan balik terkait kemudahan penggunaan serta kesesuaian sistem dengan kebutuhan pengambilan keputusan yang telah didefinisikan sebelumnya.",1
"Pengumpulan data untuk penelitian analisis sentimen pada platform media sosial seperti X (Twitter) umumnya dilakukan melalui Application Programming Interface (API) resmi yang disediakan oleh platform tersebut, yang memungkinkan peneliti mengunduh data unggahan pengguna berdasarkan kata kunci, tagar (hashtag), maupun rentang waktu tertentu. Data yang diperoleh melalui API umumnya sudah berbentuk terstruktur dalam format JSON, sehingga memudahkan proses parsing dibandingkan data hasil web scraping langsung dari halaman web. Namun demikian, penggunaan API resmi seringkali memiliki batasan jumlah permintaan (rate limit) serta memerlukan proses autentikasi menggunakan token akses, sehingga peneliti perlu mempertimbangkan strategi pengambilan data yang efisien agar tetap sesuai dengan kebijakan yang ditetapkan oleh penyedia platform tersebut.",1
"Analisis sentimen banyak diterapkan pada ulasan produk di platform e-commerce guna membantu penjual maupun calon pembeli dalam memahami kualitas suatu produk berdasarkan opini pembeli sebelumnya secara lebih cepat dibandingkan membaca seluruh ulasan satu per satu. Ulasan yang berjumlah ribuan pada suatu produk dapat diringkas menjadi informasi sentimen positif, negatif, maupun netral yang lebih mudah dipahami oleh pengguna. Selain itu, hasil analisis sentimen pada ulasan produk juga dapat dimanfaatkan oleh pihak penjual untuk mengidentifikasi aspek produk yang perlu diperbaiki berdasarkan keluhan yang paling sering muncul, sehingga dapat menjadi bahan evaluasi dalam meningkatkan kualitas produk maupun layanan yang ditawarkan kepada konsumen.",1
"Algoritma Naive Bayes dan Support Vector Machine (SVM) merupakan dua algoritma klasifikasi yang paling sering digunakan dan dibandingkan dalam penelitian analisis sentimen. Naive Bayes bekerja berdasarkan teorema probabilitas Bayes dengan asumsi independensi antar fitur, sehingga proses komputasinya relatif sederhana dan cepat meskipun asumsi independensi tersebut jarang terpenuhi sepenuhnya pada data teks. Sebaliknya, SVM bekerja dengan mencari hyperplane terbaik yang mampu memisahkan data ke dalam kelas-kelas yang berbeda dengan margin maksimum, sehingga umumnya menghasilkan akurasi yang lebih tinggi pada data berdimensi tinggi seperti data teks, meskipun waktu komputasi yang dibutuhkan cenderung lebih lama dibandingkan Naive Bayes pada dataset berskala besar.",1
"Analisis sentimen terhadap teks berbahasa Indonesia menghadapi tantangan tersendiri dibandingkan bahasa Inggris, terutama terkait penggunaan bahasa gaul, singkatan tidak baku, campur kode (code-mixing) antara bahasa Indonesia dan bahasa daerah maupun bahasa asing, serta variasi ejaan yang tidak konsisten pada data yang bersumber dari media sosial. Kondisi ini menyebabkan proses preprocessing memerlukan tahapan tambahan, seperti normalisasi kata tidak baku menjadi kata baku menggunakan kamus normalisasi khusus, sebelum data dapat diproses lebih lanjut menggunakan metode seperti TF-IDF. Ketersediaan kamus sentimen maupun korpus berbahasa Indonesia yang masih terbatas dibandingkan bahasa Inggris juga menjadi salah satu kendala yang memengaruhi akurasi hasil analisis sentimen pada penelitian berbahasa Indonesia.",1
"Penerapan web crawling pada bidang e-commerce banyak digunakan untuk keperluan perbandingan harga (price comparison) antar platform belanja online, di mana crawler ditugaskan untuk mengumpulkan informasi harga, spesifikasi, serta ketersediaan stok suatu produk dari berbagai situs secara berkala. Data yang terkumpul kemudian diolah untuk membantu konsumen memperoleh informasi harga termurah dari suatu produk yang dicari tanpa harus membuka setiap platform belanja online satu per satu secara manual. Selain memberikan manfaat bagi konsumen, data hasil crawling juga dapat dimanfaatkan oleh pelaku usaha untuk melakukan analisis kompetitor terkait strategi penetapan harga yang diterapkan oleh pesaing pada segmen pasar yang sama.",1
"Web crawling juga banyak diterapkan dalam pengumpulan data berita online untuk keperluan penelitian analisis teks, seperti klasifikasi topik berita, deteksi berita hoaks, maupun peringkasan teks otomatis (text summarization). Crawler dirancang untuk menelusuri halaman arsip berita berdasarkan kategori maupun rentang waktu publikasi tertentu, kemudian mengekstraksi elemen penting seperti judul, tanggal, penulis, dan isi berita secara terstruktur. Konsistensi struktur halaman pada situs berita umumnya lebih baik dibandingkan media sosial, sehingga proses parsing data cenderung lebih mudah dilakukan menggunakan selector CSS maupun XPath yang telah disesuaikan dengan struktur HTML dari masing-masing situs berita yang menjadi target pengumpulan data penelitian.",1
"Aspek legalitas dan etika dalam pelaksanaan web crawling perlu menjadi perhatian utama bagi peneliti maupun pengembang sistem, mengingat tidak semua data yang tersedia secara publik di internet dapat digunakan secara bebas tanpa mempertimbangkan hak cipta maupun kebijakan penggunaan data (terms of service) yang ditetapkan oleh pemilik situs. Beberapa situs secara eksplisit melarang aktivitas crawling maupun scraping melalui ketentuan yang tercantum pada halaman kebijakan penggunaan, sehingga pelanggaran terhadap ketentuan tersebut dapat menimbulkan konsekuensi hukum. Oleh karena itu, peneliti disarankan untuk selalu memeriksa robots.txt serta kebijakan penggunaan data suatu situs sebelum melakukan proses pengumpulan data secara otomatis pada situs tersebut.",1
"Arsitektur web crawler yang menangani volume data besar umumnya dirancang secara terdistribusi (distributed crawling) dengan menjalankan beberapa instance crawler secara paralel pada mesin yang berbeda guna mempercepat proses pengumpulan data. Pendekatan ini memerlukan mekanisme koordinasi antar instance crawler, seperti penggunaan antrian tugas (task queue) menggunakan teknologi seperti RabbitMQ atau Redis, guna memastikan setiap instance crawler tidak menelusuri URL yang sama secara berulang. Selain meningkatkan kecepatan pengumpulan data, arsitektur terdistribusi juga meningkatkan ketahanan sistem terhadap kegagalan, karena apabila salah satu instance crawler mengalami kegagalan, proses pengumpulan data pada instance lainnya tetap dapat berjalan tanpa terganggu secara keseluruhan.",1
"Modul rawat inap dan rawat jalan merupakan bagian penting dalam SIMRS yang berfungsi mengelola proses pelayanan pasien mulai dari pendaftaran, pemeriksaan, hingga proses administrasi kepulangan maupun rujukan pasien ke fasilitas kesehatan lain. Pada modul rawat inap, sistem perlu mengelola informasi terkait ketersediaan kamar, jadwal visite dokter, serta pencatatan tindakan medis yang dilakukan selama pasien menjalani perawatan. Sementara itu, modul rawat jalan lebih berfokus pada pengelolaan antrian pasien serta penjadwalan konsultasi dengan dokter spesialis tertentu. Integrasi kedua modul tersebut dengan modul rekam medis elektronik memastikan seluruh riwayat pelayanan pasien tercatat secara berkelanjutan tanpa terputus antar unit pelayanan yang berbeda.",1
"Penerapan sistem antrian pasien berbasis digital menjadi salah satu fitur yang semakin banyak diintegrasikan ke dalam SIMRS guna mengurangi waktu tunggu pasien serta meningkatkan kenyamanan selama proses pelayanan berlangsung. Sistem ini memungkinkan pasien untuk mendaftar dan memperoleh nomor antrian secara online melalui aplikasi maupun website sebelum tiba di rumah sakit, sehingga dapat mengurangi penumpukan pasien di ruang tunggu. Selain itu, informasi estimasi waktu tunggu yang ditampilkan secara real time membantu pasien dalam mengatur waktu kedatangan secara lebih efisien. Penerapan fitur ini turut berkontribusi terhadap peningkatan kepuasan pasien terhadap kualitas pelayanan yang diberikan oleh pihak rumah sakit.",1
"Keamanan siber (cybersecurity) menjadi perhatian serius dalam pengembangan SIMRS mengingat data kesehatan pasien termasuk dalam kategori data pribadi yang bersifat spesifik dan sensitif berdasarkan regulasi perlindungan data pribadi yang berlaku. Ancaman keamanan seperti serangan ransomware, SQL injection, maupun kebocoran data akibat kelemahan sistem autentikasi dapat menimbulkan dampak serius, baik bagi pasien maupun institusi rumah sakit. Penerapan langkah mitigasi seperti enkripsi data saat disimpan (at rest) maupun saat dikirim (in transit), penerapan multi-factor authentication, serta audit keamanan sistem secara berkala menjadi bagian penting yang harus diperhatikan dalam pengembangan dan pemeliharaan SIMRS agar tetap terlindungi dari berbagai potensi ancaman siber yang terus berkembang.",1
"Keberadaan SIMRS memberikan manfaat signifikan bagi pihak manajemen rumah sakit dalam proses pengambilan keputusan strategis, karena data operasional seperti jumlah kunjungan pasien, tingkat okupansi kamar, hingga data keuangan dapat diolah menjadi laporan dan dashboard yang informatif secara cepat. Kemampuan sistem dalam menghasilkan laporan secara otomatis mengurangi ketergantungan terhadap proses rekapitulasi data secara manual yang rentan terhadap kesalahan maupun keterlambatan penyajian informasi. Selain itu, data historis yang tersimpan dalam SIMRS juga dapat dimanfaatkan untuk keperluan analisis tren maupun peramalan (forecasting) kebutuhan sumber daya di masa mendatang, sehingga mendukung perencanaan strategis rumah sakit dalam jangka panjang secara lebih terukur dan berbasis data.",1
"Selain relasi biner yang menghubungkan dua entitas, dalam perancangan ERD juga dikenal relasi ternary yang melibatkan tiga entitas sekaligus dalam satu hubungan, misalnya hubungan antara entitas dokter, pasien, dan obat dalam konteks peresepan. Relasi ternary tidak dapat disederhanakan menjadi kombinasi relasi biner tanpa kehilangan makna semantik dari hubungan tersebut, sehingga memerlukan penanganan khusus pada saat diterjemahkan ke dalam skema basis data fisik, umumnya dengan membentuk tabel penghubung (associative table) tersendiri. Pemahaman yang tepat terhadap jenis relasi ini penting agar model data yang dirancang benar-benar merepresentasikan proses bisnis secara akurat, tanpa menimbulkan kehilangan informasi maupun redundansi data pada saat sistem diimplementasikan ke dalam basis data yang sesungguhnya.",1
"Proses perancangan ERD pada tahap awal pengembangan sistem umumnya dibantu dengan perangkat lunak pemodelan seperti draw.io, ERDPlus, Lucidchart, maupun fitur bawaan pada MySQL Workbench yang memungkinkan pengembang menggambarkan entitas, atribut, dan relasi secara visual sebelum diimplementasikan ke dalam basis data. Beberapa perangkat tersebut bahkan mendukung fitur forward engineering, yaitu kemampuan untuk secara otomatis menghasilkan skrip SQL berdasarkan diagram ERD yang telah dirancang, sehingga mempercepat proses implementasi basis data. Penggunaan perangkat pemodelan yang tepat tidak hanya mempercepat proses perancangan, tetapi juga meminimalkan kesalahan penulisan skrip SQL secara manual yang berpotensi menimbulkan inkonsistensi antara model konseptual dengan struktur basis data yang sebenarnya diimplementasikan.",1
